transaction_id,user_id,timestamp,amount,transaction_type,device_id,ip_address,affiliate_id,country,merchant_category,device_used,profit
tx_000355,user_normal_017,2024-02-04T14:52:04.472Z,137.19,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,4.13
tx_000356,user_normal_017,2024-02-04T18:00:14.354Z,210.55,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,-9.11
tx_000357,user_normal_017,2024-02-04T19:09:29.913Z,435.70,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,18.20
tx_000358,user_normal_017,2024-02-04T20:18:16.976Z,333.52,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,38.87
tx_000359,user_normal_017,2024-02-04T22:30:45.459Z,368.65,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,31.11
tx_000360,user_normal_017,2024-02-05T01:50:03.726Z,348.73,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,3.32
tx_000361,user_normal_017,2024-02-05T04:18:39.314Z,360.75,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,0.63
tx_000362,user_normal_017,2024-02-05T07:12:14.662Z,329.25,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,14.93
tx_000363,user_normal_017,2024-02-05T08:22:05.191Z,258.99,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,39.48
tx_000364,user_normal_017,2024-02-05T10:23:18.203Z,482.53,trade,dev_swjd6au1x,10.198.36.214,aff_normal_5,SG,bank_transfer,tablet,49.36
tx_000365,user_normal_018,2024-02-01T10:00:00.000Z,967.67,deposit,dev_y5eqj58b1,10.254.109.75,aff_normal_3,MY,ewallet,mobile,0
tx_000366,user_normal_018,2024-02-01T12:00:20.575Z,327.27,trade,dev_y5eqj58b1,10.254.109.75,aff_normal_3,MY,ewallet,mobile,22.06
tx_000367,user_normal_018,2024-02-01T12:45:51.845Z,50.50,trade,dev_y5eqj58b1,10.254.109.75,aff_normal_3,MY,ewallet,mobile,-5.06
tx_000368,user_normal_018,2024-02-01T13:34:24.763Z,66.32,trade,dev_y5eqj58b1,10.254.109.75,aff_normal_3,MY,ewallet,mobile,-4.33
tx_000369,user_normal_018,2024-02-01T14:22:46.215Z,821.04,withdraw,dev_y5eqj58b1,10.254.109.75,aff_normal_3,MY,ewallet,mobile,0
tx_000370,user_normal_019,2024-02-04T08:00:00.000Z,989.52,deposit,dev_c43i1ji0a,10.222.215.229,aff_normal_5,TH,crypto,desktop,0
tx_000371,user_normal_019,2024-02-04T09:56:50.453Z,258.33,trade,dev_c43i1ji0a,10.222.215.229,aff_normal_5,TH,crypto,desktop,33.96
tx_000372,user_normal_019,2024-02-04T10:41:34.907Z,123.34,trade,dev_c43i1ji0a,10.222.215.229,aff_normal_5,TH,crypto,desktop,3.71
tx_000373,user_normal_019,2024-02-04T11:23:08.198Z,372.00,trade,dev_c43i1ji0a,10.222.215.229,aff_normal_5,TH,crypto,desktop,16.16
tx_000374,user_normal_019,2024-02-04T14:29:36.376Z,33.61,trade,dev_c43i1ji0a,10.222.215.229,aff_normal_5,TH,crypto,desktop,32.97
tx_000375,user_normal_019,2024-02-04T17:23:01.249Z,101.01,trade,dev_c43i1ji0a,10.222.215.229,aff_normal_5,TH,crypto,desktop,2.86
tx_000376,user_normal_019,2024-02-04T19:22:31.578Z,51.42,trade,dev_c43i1ji0a,10.222.215.229,aff_normal_5,TH,crypto,desktop,35.19
tx_000377,user_normal_019,2024-02-04T20:23:32.321Z,2430.94,withdraw,dev_c43i1ji0a,10.222.215.229,aff_normal_5,TH,crypto,desktop,0
tx_000378,user_normal_020,2024-02-07T19:00:00.000Z,4585.49,deposit,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,0
tx_000379,user_normal_020,2024-02-07T21:43:36.538Z,138.90,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,14.73
tx_000380,user_normal_020,2024-02-07T23:36:28.761Z,158.25,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,28.29
tx_000381,user_normal_020,2024-02-08T00:23:15.359Z,246.86,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,19.42
tx_000382,user_normal_020,2024-02-08T01:49:05.609Z,167.90,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,44.36
tx_000383,user_normal_020,2024-02-08T04:08:49.454Z,42.50,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,44.93
tx_000384,user_normal_020,2024-02-08T07:11:36.941Z,283.56,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,24.69
tx_000385,user_normal_020,2024-02-08T09:48:27.421Z,310.26,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,-4.93
tx_000386,user_normal_020,2024-02-08T10:26:30.650Z,327.72,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,7.07
tx_000387,user_normal_020,2024-02-08T10:58:21.774Z,263.63,trade,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,3.14
tx_000388,user_normal_020,2024-02-08T13:51:31.493Z,2254.37,withdraw,dev_tovt4ic72,10.240.210.64,aff_normal_2,US,credit_card,tablet,0
